Adresse,Smartscore,Win Rate,Markets,Realized PnL,Latest Activity Type,Latest Market,Latest Value,Latest Date,Positions Count,Active Orders Count,Recent Trades Count,Total Position Value,Largest Position Market,Largest Position Value,Most Recent Trade Market,Most Recent Trade Value,Most Recent Trade Date,Most Recent Order Market,Most Recent Order Value,Most Recent Order Date,Analysis Date,Bucket smart,Bucket last date
0x54886ba40c783558f16aabcda9383eb121c41609,11.53159319,0.9333333333,15,7567.693083,trade,Market 0x8b4215f5...,$22.12,2025-10-01 00:48:35,2,0,10,$0.00,No positions,$0.00,Market 0x8b4215f5...,$22.12,2025-10-01 00:48:35,No orders,$0.00,N/A,2025-10-15T13:15:21.606697+00:00,Very Smart,daily trader
0x54886ba40c783558f16aabcda9383eb121c41609,11.53159319,0.9333333333,15,7567.693083,trade,Market 0x8b4215f5...,$22.12,2025-10-01 00:48:35,2,0,10,$0.00,No positions,$0.00,Market 0x8b4215f5...,$22.12,2025-10-01 00:48:35,No orders,$0.00,N/A,2025-10-15T13:19:43.134702+00:00,Very Smart,daily trader
0xc2f563a46743e470b2a4b560880037f7868f3092,13.09350286,0.8181818182,11,35415.92279,trade,Market 0xebddfcf7...,$24758.55,2025-09-30 20:52:27,4,0,20,$0.00,No positions,$0.00,Market 0xebddfcf7...,$24758.55,2025-09-30 20:52:27,No orders,$0.00,N/A,2025-10-15T13:14:47.048641+00:00,Very Smart,daily trader
0xc2f563a46743e470b2a4b560880037f7868f3092,13.09350286,0.8181818182,11,35415.92279,trade,Market 0xebddfcf7...,$24758.55,2025-09-30 20:52:27,4,0,20,$0.00,No positions,$0.00,Market 0xebddfcf7...,$24758.55,2025-09-30 20:52:27,No orders,$0.00,N/A,2025-10-15T13:19:09.241780+00:00,Very Smart,daily trader
0xf41394092846869615ae3e9276befceca5f17b6d,12.57828048,0.7857142857,14,11114.7833,trade,Market 0x0f73b424...,$6048.00,2025-09-30 14:53:09,1,0,15,$0.00,No positions,$0.00,Market 0x0f73b424...,$6048.00,2025-09-30 14:53:09,No orders,$0.00,N/A,2025-10-15T13:14:58.417649+00:00,Very Smart,daily trader
0xf41394092846869615ae3e9276befceca5f17b6d,12.57828048,0.7857142857,14,11114.7833,trade,Market 0x0f73b424...,$6048.00,2025-09-30 14:53:09,1,0,15,$0.00,No positions,$0.00,Market 0x0f73b424...,$6048.00,2025-09-30 14:53:09,No orders,$0.00,N/A,2025-10-15T13:19:19.882694+00:00,Very Smart,daily trader
0x5faf6bb6a2a4272600e27a7c990f2284ab6f27bb,13.94035743,0.6388888889,108,88505.98127,trade,Market 0xe182afe6...,$267.67,2025-09-30 07:13:21,12,0,20,$0.00,No positions,$0.00,Market 0xe182afe6...,$267.67,2025-09-30 07:13:21,No orders,$0.00,N/A,2025-10-15T13:09:05.546168+00:00,Very Smart,daily trader
0x5faf6bb6a2a4272600e27a7c990f2284ab6f27bb,13.94035743,0.6388888889,108,88505.98127,trade,Market 0xe182afe6...,$267.67,2025-09-30 07:13:21,12,0,20,$0.00,No positions,$0.00,Market 0xe182afe6...,$267.67,2025-09-30 07:13:21,No orders,$0.00,N/A,2025-10-15T13:18:50.994893+00:00,Very Smart,daily trader
0x8eee00e53a864fb08593f1d5136679843bbd0614,27.64568973,0.5714285714,21,8153.875093,trade,Market 0x09b3e4c7...,$50.00,2025-09-29 15:50:19,9,0,20,$0.00,No positions,$0.00,Market 0x09b3e4c7...,$50.00,2025-09-29 15:50:19,No orders,$0.00,N/A,2025-10-15T13:17:26.364243+00:00,Very Smart,daily trader
0xe5ddd343733a26f42b635ec805661bfce60c7ff2,11.01881577,0.8796296296,108,12120.01503,trade,Market 0x09b3e4c7...,$153.88,2025-09-29 14:48:13,8,0,20,$0.00,No positions,$0.00,Market 0x09b3e4c7...,$153.88,2025-09-29 14:48:13,No orders,$0.00,N/A,2025-10-15T13:09:09.549421+00:00,Very Smart,daily trader
0xe5ddd343733a26f42b635ec805661bfce60c7ff2,11.01881577,0.8796296296,108,12120.01503,trade,Market 0x09b3e4c7...,$153.88,2025-09-29 14:48:13,8,0,20,$0.00,No positions,$0.00,Market 0x09b3e4c7...,$153.88,2025-09-29 14:48:13,No orders,$0.00,N/A,2025-10-15T13:15:37.212081+00:00,Very Smart,daily trader
0xe5ddd343733a26f42b635ec805661bfce60c7ff2,11.01881577,0.8796296296,108,12120.01503,trade,Market 0x09b3e4c7...,$153.88,2025-09-29 14:48:13,8,0,20,$0.00,No positions,$0.00,Market 0x09b3e4c7...,$153.88,2025-09-29 14:48:13,No orders,$0.00,N/A,2025-10-15T13:19:58.354300+00:00,Very Smart,daily trader
0xd54faddebed2b523bda7334e72bd84888664ec81,11.77697392,0.6923076923,13,12681.64257,trade,Market 0x65a2dd0a...,$1.75,2025-09-29 06:36:27,3,0,8,$0.00,No positions,$0.00,Market 0x65a2dd0a...,$1.75,2025-09-29 06:36:27,No orders,$0.00,N/A,2025-10-15T13:15:14.129836+00:00,Very Smart,daily trader
0xd54faddebed2b523bda7334e72bd84888664ec81,11.77697392,0.6923076923,13,12681.64257,trade,Market 0x65a2dd0a...,$1.75,2025-09-29 06:36:27,3,0,8,$0.00,No positions,$0.00,Market 0x65a2dd0a...,$1.75,2025-09-29 06:36:27,No orders,$0.00,N/A,2025-10-15T13:19:35.555814+00:00,Very Smart,daily trader
0xcaef392cf582978579cc211efef83e015f3ed9f3,11.46126828,0.7857142857,14,13068.1085,trade,Market 0x65a2dd0a...,$1.75,2025-09-29 06:32:13,4,0,10,$0.00,No positions,$0.00,Market 0x65a2dd0a...,$1.75,2025-09-29 06:32:13,No orders,$0.00,N/A,2025-10-15T13:15:25.626536+00:00,Very Smart,daily trader
0xcaef392cf582978579cc211efef83e015f3ed9f3,11.46126828,0.7857142857,14,13068.1085,trade,Market 0x65a2dd0a...,$1.75,2025-09-29 06:32:13,4,0,10,$0.00,No positions,$0.00,Market 0x65a2dd0a...,$1.75,2025-09-29 06:32:13,No orders,$0.00,N/A,2025-10-15T13:19:46.994897+00:00,Very Smart,daily trader
0x0312280436754c9120861fa00f50e462726cb9f0,15.44353355,0.8333333333,12,12560.4025,trade,Market 0xcba24842...,$2.20,2025-09-29 06:17:57,6,0,8,$0.00,No positions,$0.00,Market 0xcba24842...,$2.20,2025-09-29 06:17:57,No orders,$0.00,N/A,2025-10-15T13:18:21.229044+00:00,Very Smart,daily trader
0x8f319ff4047248981349f99d121f0ce13b281fcb,14.84856432,0.6923076923,13,11763.59227,trade,Market 0x65a2dd0a...,$1.75,2025-09-29 05:31:11,6,0,11,$0.00,No positions,$0.00,Market 0x65a2dd0a...,$1.75,2025-09-29 05:31:11,No orders,$0.00,N/A,2025-10-15T13:18:37.105097+00:00,Very Smart,daily trader
0x7fba44fdf70e82a7ffa43d4f396ce5727a507358,13.25171594,0.7857142857,14,11019.7812,trade,Market 0x65a2dd0a...,$1.75,2025-09-29 05:29:19,6,0,9,$0.00,No positions,$0.00,Market 0x65a2dd0a...,$1.75,2025-09-29 05:29:19,No orders,$0.00,N/A,2025-10-15T13:14:42.626892+00:00,Very Smart,daily trader
0x7fba44fdf70e82a7ffa43d4f396ce5727a507358,13.25171594,0.7857142857,14,11019.7812,trade,Market 0x65a2dd0a...,$1.75,2025-09-29 05:29:19,6,0,9,$0.00,No positions,$0.00,Market 0x65a2dd0a...,$1.75,2025-09-29 05:29:19,No orders,$0.00,N/A,2025-10-15T13:19:04.745579+00:00,Very Smart,daily trader
0x7dd75949cd642e9812b9f207128cc781473874f5,19.90046074,0.6363636364,11,16764.67027,trade,Market 0x548999fa...,$27.12,2025-09-28 16:16:25,1,0,12,$0.00,No positions,$0.00,Market 0x548999fa...,$27.12,2025-09-28 16:16:25,No orders,$0.00,N/A,2025-10-15T13:17:48.358974+00:00,Very Smart,daily trader
0xb758b193f68d37653014fdcb6aa05909c367103e,13.10817337,0.9338842975,121,30106.50408,trade,Market 0x77b4a1d4...,$1.90,2025-09-28 14:57:37,8,0,20,$0.00,No positions,$0.00,Market 0x77b4a1d4...,$1.90,2025-09-28 14:57:37,No orders,$0.00,N/A,2025-10-15T13:08:35.035186+00:00,Very Smart,daily trader
0xb758b193f68d37653014fdcb6aa05909c367103e,13.10817337,0.9338842975,121,30106.50408,trade,Market 0x77b4a1d4...,$1.90,2025-09-28 14:57:37,8,0,20,$0.00,No positions,$0.00,Market 0x77b4a1d4...,$1.90,2025-09-28 14:57:37,No orders,$0.00,N/A,2025-10-15T13:14:46.575329+00:00,Very Smart,daily trader
0xb758b193f68d37653014fdcb6aa05909c367103e,13.10817337,0.9338842975,121,30106.50408,trade,Market 0x77b4a1d4...,$1.90,2025-09-28 14:57:37,8,0,20,$0.00,No positions,$0.00,Market 0x77b4a1d4...,$1.90,2025-09-28 14:57:37,No orders,$0.00,N/A,2025-10-15T13:19:08.724644+00:00,Very Smart,daily trader
0x9e519fe8b6ca286e377da8f46a8a6d481716a759,11.47932955,0.7142857143,14,15652.95479,trade,Market 0xf4f1401b...,$2000.25,2025-09-28 10:24:39,4,0,12,$0.00,No positions,$0.00,Market 0xf4f1401b...,$2000.25,2025-09-28 10:24:39,No orders,$0.00,N/A,2025-10-15T13:15:24.125995+00:00,Very Smart,daily trader
0x9e519fe8b6ca286e377da8f46a8a6d481716a759,11.47932955,0.7142857143,14,15652.95479,trade,Market 0xf4f1401b...,$2000.25,2025-09-28 10:24:39,4,0,12,$0.00,No positions,$0.00,Market 0xf4f1401b...,$2000.25,2025-09-28 10:24:39,No orders,$0.00,N/A,2025-10-15T13:19:45.560390+00:00,Very Smart,daily trader
0x5b3d273689f86aa654771015d9b72e1c8918f0c9,17.99223171,0.6578947368,38,12773.21059,trade,Market 0x887e2368...,$82.80,2025-09-27 00:41:33,1,0,20,$0.00,No positions,$0.00,Market 0x887e2368...,$82.80,2025-09-27 00:41:33,No orders,$0.00,N/A,2025-10-15T13:17:58.755771+00:00,Very Smart,daily trader
0x4ed1490b0bebd9ccf7cb42862ea7df70ebc0fcfd,18.69439558,0.6666666667,12,42064.89877,trade,Market 0x8070698e...,$1642.98,2025-09-25 18:07:24,0,0,20,$0.00,No positions,$0.00,Market 0x8070698e...,$1642.98,2025-09-25 18:07:24,No orders,$0.00,N/A,2025-10-15T13:17:54.284598+00:00,Very Smart,daily trader
0x316642d458304ed9406041c9cf3b72c94ea9f649,11.95729623,0.9619047619,105,12941.6942,trade,Market 0xdef0ca8d...,$88.96,2025-09-25 15:44:49,4,0,20,$0.00,No positions,$0.00,Market 0xdef0ca8d...,$88.96,2025-09-25 15:44:49,No orders,$0.00,N/A,2025-10-15T13:09:17.743185+00:00,Very Smart,daily trader
0x316642d458304ed9406041c9cf3b72c94ea9f649,11.95729623,0.9619047619,105,12941.6942,trade,Market 0xdef0ca8d...,$88.96,2025-09-25 15:44:49,4,0,20,$0.00,No positions,$0.00,Market 0xdef0ca8d...,$88.96,2025-09-25 15:44:49,No orders,$0.00,N/A,2025-10-15T13:15:11.065556+00:00,Very Smart,daily trader
0x316642d458304ed9406041c9cf3b72c94ea9f649,11.95729623,0.9619047619,105,12941.6942,trade,Market 0xdef0ca8d...,$88.96,2025-09-25 15:44:49,4,0,20,$0.00,No positions,$0.00,Market 0xdef0ca8d...,$88.96,2025-09-25 15:44:49,No orders,$0.00,N/A,2025-10-15T13:19:32.449383+00:00,Very Smart,daily trader
0x03eadc630dfd47e6049c1ecc96a3e8ce64d46254,14.89936345,0.5714285714,28,16430.28198,trade,Market 0xb5138ee5...,$245.00,2025-09-25 08:25:40,0,0,20,$0.00,No positions,$0.00,Market 0xb5138ee5...,$245.00,2025-09-25 08:25:40,No orders,$0.00,N/A,2025-10-15T13:18:36.615784+00:00,Very Smart,daily trader
0x5d57aee80c10126612c2ea0d9552063c0ce0d7ff,17.50561501,0.5434782609,92,39532.73739,trade,Market 0xb60cb04d...,$2005.00,2025-09-24 22:18:13,32,0,20,$0.00,No positions,$0.00,Market 0xb60cb04d...,$2005.00,2025-09-24 22:18:13,No orders,$0.00,N/A,2025-10-15T13:18:04.164748+00:00,Very Smart,daily trader
0xd8de72dca8d29a4ad3c746e0b02a08178f5f0f0d,12.24652822,0.8333333333,12,16301.055,trade,Market 0xe127c863...,$2499.00,2025-09-23 09:31:04,2,0,11,$0.00,No positions,$0.00,Market 0xe127c863...,$2499.00,2025-09-23 09:31:04,No orders,$0.00,N/A,2025-10-15T13:15:02.027340+00:00,Very Smart,daily trader
0xd8de72dca8d29a4ad3c746e0b02a08178f5f0f0d,12.24652822,0.8333333333,12,16301.055,trade,Market 0xe127c863...,$2499.00,2025-09-23 09:31:04,2,0,11,$0.00,No positions,$0.00,Market 0xe127c863...,$2499.00,2025-09-23 09:31:04,No orders,$0.00,N/A,2025-10-15T13:19:23.387739+00:00,Very Smart,daily trader
0xbb20fd9abf8212536c4d1a4553167e6a8b7da151,25.12568926,0.5535714286,168,13123.54261,trade,Market 0xc5c230db...,$2.19,2025-09-22 11:00:26,2,0,20,$0.00,No positions,$0.00,Market 0xc5c230db...,$2.19,2025-09-22 11:00:26,No orders,$0.00,N/A,2025-10-15T13:07:44.088170+00:00,Very Smart,daily trader
0xbb20fd9abf8212536c4d1a4553167e6a8b7da151,25.12568926,0.5535714286,168,13123.54261,trade,Market 0xc5c230db...,$2.19,2025-09-22 11:00:26,2,0,20,$0.00,No positions,$0.00,Market 0xc5c230db...,$2.19,2025-09-22 11:00:26,No orders,$0.00,N/A,2025-10-15T13:17:31.643275+00:00,Very Smart,daily trader
0x706b963cfc0aeaaf68c1ebea4cc75277214f4230,25.85463187,0.6666666667,78,61359.30695,trade,Market 0x69288fa2...,$101.42,2025-09-22 03:49:56,8,0,20,$0.00,No positions,$0.00,Market 0x69288fa2...,$101.42,2025-09-22 03:49:56,No orders,$0.00,N/A,2025-10-15T13:17:30.151961+00:00,Very Smart,daily trader
0x34cd1135066eeb7e58c305d29e85ec9af0de4231,15.38715311,0.5789473684,19,62907.7692,trade,Market 0xa7430452...,$104.64,2025-09-21 23:19:28,2,0,20,$0.00,No positions,$0.00,Market 0xa7430452...,$104.64,2025-09-21 23:19:28,No orders,$0.00,N/A,2025-10-15T13:18:22.161160+00:00,Very Smart,daily trader
0x2b1087d7aa2cba4c0dd158ff197cdc1e7818c8c1,11.28504587,0.75,12,14706.78882,trade,Market 0x984cc66c...,$13791.75,2025-09-21 23:00:02,2,0,20,$0.00,No positions,$0.00,Market 0x984cc66c...,$13791.75,2025-09-21 23:00:02,No orders,$0.00,N/A,2025-10-15T13:15:29.748217+00:00,Very Smart,daily trader
0x2b1087d7aa2cba4c0dd158ff197cdc1e7818c8c1,11.28504587,0.75,12,14706.78882,trade,Market 0x984cc66c...,$13791.75,2025-09-21 23:00:02,2,0,20,$0.00,No positions,$0.00,Market 0x984cc66c...,$13791.75,2025-09-21 23:00:02,No orders,$0.00,N/A,2025-10-15T13:19:51.161930+00:00,Very Smart,daily trader
0xfd3038ba4e67c1c7fca8820c121b677ace5329ae,18.1243898,0.8333333333,12,16961.10471,trade,Market 0xd8fb9e75...,$205.52,2025-09-21 13:07:06,0,0,6,$0.00,No positions,$0.00,Market 0xd8fb9e75...,$205.52,2025-09-21 13:07:06,No orders,$0.00,N/A,2025-10-15T13:17:58.216030+00:00,Very Smart,daily trader
0x591342674c9b8ef2136f1f05246bd580cd8636d2,13.81141151,0.5663841808,708,34137.58428,trade,Market 0xe757c934...,$151.05,2025-09-19 15:35:24,0,0,20,$0.00,No positions,$0.00,Market 0xe757c934...,$151.05,2025-09-19 15:35:24,No orders,$0.00,N/A,2025-10-15T13:05:21.383348+00:00,Very Smart,daily trader
0x591342674c9b8ef2136f1f05246bd580cd8636d2,13.81141151,0.5663841808,708,34137.58428,trade,Market 0xe757c934...,$151.05,2025-09-19 15:35:24,0,0,20,$0.00,No positions,$0.00,Market 0xe757c934...,$151.05,2025-09-19 15:35:24,No orders,$0.00,N/A,2025-10-15T13:18:54.751291+00:00,Very Smart,daily trader
0x23255405e1cdf1426f6fd7e63c3cb168c69b3c2b,11.45323521,0.6153846154,13,15367.56659,trade,Market 0x48b7647e...,$2000.34,2025-09-19 08:26:32,2,0,8,$0.00,No positions,$0.00,Market 0x48b7647e...,$2000.34,2025-09-19 08:26:32,No orders,$0.00,N/A,2025-10-15T13:15:26.125482+00:00,Very Smart,daily trader
0x23255405e1cdf1426f6fd7e63c3cb168c69b3c2b,11.45323521,0.6153846154,13,15367.56659,trade,Market 0x48b7647e...,$2000.34,2025-09-19 08:26:32,2,0,8,$0.00,No positions,$0.00,Market 0x48b7647e...,$2000.34,2025-09-19 08:26:32,No orders,$0.00,N/A,2025-10-15T13:19:47.457182+00:00,Very Smart,daily trader
0xc52397b7e24c436894dd66c1602091f5c8ed0db2,11.4158728,0.7692307692,13,15126.57899,trade,Market 0x48b7647e...,$2000.46,2025-09-19 08:26:02,2,0,10,$0.00,No positions,$0.00,Market 0x48b7647e...,$2000.46,2025-09-19 08:26:02,No orders,$0.00,N/A,2025-10-15T13:15:26.640456+00:00,Very Smart,daily trader
0xc52397b7e24c436894dd66c1602091f5c8ed0db2,11.4158728,0.7692307692,13,15126.57899,trade,Market 0x48b7647e...,$2000.46,2025-09-19 08:26:02,2,0,10,$0.00,No positions,$0.00,Market 0x48b7647e...,$2000.46,2025-09-19 08:26:02,No orders,$0.00,N/A,2025-10-15T13:19:47.941018+00:00,Very Smart,daily trader
0xadaf1c42e0a88e2942e7adfe559e30c1796bf9f2,12.23067815,0.7130681818,352,25405.85889,trade,Market 0xa529f617...,$1.80,2025-09-17 21:28:46,12,0,20,$0.00,No positions,$0.00,Market 0xa529f617...,$1.80,2025-09-17 21:28:46,No orders,$0.00,N/A,2025-10-15T13:06:22.073242+00:00,Very Smart,daily trader
0xadaf1c42e0a88e2942e7adfe559e30c1796bf9f2,12.23067815,0.7130681818,352,25405.85889,trade,Market 0xa529f617...,$1.80,2025-09-17 21:28:46,12,0,20,$0.00,No positions,$0.00,Market 0xa529f617...,$1.80,2025-09-17 21:28:46,No orders,$0.00,N/A,2025-10-15T13:15:03.031552+00:00,Very Smart,daily trader
0xadaf1c42e0a88e2942e7adfe559e30c1796bf9f2,12.23067815,0.7130681818,352,25405.85889,trade,Market 0xa529f617...,$1.80,2025-09-17 21:28:46,12,0,20,$0.00,No positions,$0.00,Market 0xa529f617...,$1.80,2025-09-17 21:28:46,No orders,$0.00,N/A,2025-10-15T13:19:24.363753+00:00,Very Smart,daily trader
0x52ee6e7196709274b0a024a933ad6cfd7b972f52,11.55079992,0.8,15,7032.76749,trade,Market 0xf8dbde8b...,$55.08,2025-09-17 13:10:08,4,0,20,$0.00,No positions,$0.00,Market 0xf8dbde8b...,$55.08,2025-09-17 13:10:08,No orders,$0.00,N/A,2025-10-15T13:15:20.523874+00:00,Very Smart,daily trader
0x52ee6e7196709274b0a024a933ad6cfd7b972f52,11.55079992,0.8,15,7032.76749,trade,Market 0xf8dbde8b...,$55.08,2025-09-17 13:10:08,4,0,20,$0.00,No positions,$0.00,Market 0xf8dbde8b...,$55.08,2025-09-17 13:10:08,No orders,$0.00,N/A,2025-10-15T13:19:42.094452+00:00,Very Smart,daily trader
0x776d82d3b731d2f2bbd3678f921bc47944332088,28.87077079,0.5428571429,35,14933.3605,trade,Market 0x02dc46f4...,$99.95,2025-09-17 04:26:04,3,0,20,$0.00,No positions,$0.00,Market 0x02dc46f4...,$99.95,2025-09-17 04:26:04,No orders,$0.00,N/A,2025-10-15T13:17:24.168512+00:00,Very Smart,daily trader
0x1b4a2dd73eeed0d35fa6ad95f2c2879407e9e370,13.87321423,0.9690721649,97,16361.94794,trade,Market 0x9f41a3e4...,$5.57,2025-09-16 11:02:10,17,0,20,$0.00,No positions,$0.00,Market 0x9f41a3e4...,$5.57,2025-09-16 11:02:10,No orders,$0.00,N/A,2025-10-15T13:09:43.085602+00:00,Very Smart,daily trader
0x1b4a2dd73eeed0d35fa6ad95f2c2879407e9e370,13.87321423,0.9690721649,97,16361.94794,trade,Market 0x9f41a3e4...,$5.57,2025-09-16 11:02:10,17,0,20,$0.00,No positions,$0.00,Market 0x9f41a3e4...,$5.57,2025-09-16 11:02:10,No orders,$0.00,N/A,2025-10-15T13:18:53.738621+00:00,Very Smart,daily trader
0x96adb6fb79b5562ea6c931047b5bd3062e0b683c,12.01239467,0.6559139785,372,12043.39155,trade,Market 0x7adb7bf8...,$383.34,2025-09-16 07:39:22,1,0,20,$0.00,No positions,$0.00,Market 0x7adb7bf8...,$383.34,2025-09-16 07:39:22,No orders,$0.00,N/A,2025-10-15T13:06:14.345508+00:00,Very Smart,daily trader
0x96adb6fb79b5562ea6c931047b5bd3062e0b683c,12.01239467,0.6559139785,372,12043.39155,trade,Market 0x7adb7bf8...,$383.34,2025-09-16 07:39:22,1,0,20,$0.00,No positions,$0.00,Market 0x7adb7bf8...,$383.34,2025-09-16 07:39:22,No orders,$0.00,N/A,2025-10-15T13:15:08.576155+00:00,Very Smart,daily trader
0x96adb6fb79b5562ea6c931047b5bd3062e0b683c,12.01239467,0.6559139785,372,12043.39155,trade,Market 0x7adb7bf8...,$383.34,2025-09-16 07:39:22,1,0,20,$0.00,No positions,$0.00,Market 0x7adb7bf8...,$383.34,2025-09-16 07:39:22,No orders,$0.00,N/A,2025-10-15T13:19:30.015337+00:00,Very Smart,daily trader
0x84fa70357ff93ab426e51fdc201cd8d0874f5194,15.17775972,0.9270833333,96,20774.57039,trade,Market 0xce3e28ca...,$3189.50,2025-09-15 16:44:28,17,0,20,$0.00,No positions,$0.00,Market 0xce3e28ca...,$3189.50,2025-09-15 16:44:28,No orders,$0.00,N/A,2025-10-15T13:09:46.571637+00:00,Very Smart,daily trader
0x84fa70357ff93ab426e51fdc201cd8d0874f5194,15.17775972,0.9270833333,96,20774.57039,trade,Market 0xce3e28ca...,$3189.50,2025-09-15 16:44:28,17,0,20,$0.00,No positions,$0.00,Market 0xce3e28ca...,$3189.50,2025-09-15 16:44:28,No orders,$0.00,N/A,2025-10-15T13:18:26.745822+00:00,Very Smart,daily trader
